Input,ApprovalDetails
Input,Color
Input,Contact
Input,CustomerInfo
Input,Device
Input,MiscConsumable
Input,NodeInfo
Input,Preview
Input,Tool
Input,TransferCurve
Input,UsageCounter
Input,Assembly
Input,BinderySignature
Input,ColorantControl
Input,Layout
Input,RunList
Output,Layout
Output,RunList
