Input,ApprovalDetails
Input,Color
Input,Contact
Input,CustomerInfo
Input,Device
Input,MiscConsumable
Input,NodeInfo
Input,Preview
Input,Tool
Input,TransferCurve
Input,UsageCounter
Input,ColorantControl
Input,FontPolicy
Input,RunList
Input,TrappingParams
Output,RunList
