Pattern,P16_9irect-0t
Pattern,P12m-rect-0t
Pattern,W2_1i-round-0t
Pattern,W2_1i-square-0t
Pattern,W3_1i-square-0t
Pattern,C9.5m-round-0t
Pattern,S-generic
Pattern,S1-generic
Reinforcement,Grommet
PurposeDetails,ProductIdentification
EncodingDetailsAttributeValues,BOBST
EncodingDetailsAttributeValues,BrailleASCII
EncodingDetailsAttributeValues,BrailleUnicode
EncodingDetailsAttributeValues,CODABAR
EncodingDetailsAttributeValues,CODABAR_Tradional
EncodingDetailsAttributeValues,CODABLOCK
EncodingDetailsAttributeValues,CODABLOCK_F
EncodingDetailsAttributeValues,Code128
EncodingDetailsAttributeValues,Code25
EncodingDetailsAttributeValues,Code39
EncodingDetailsAttributeValues,Code39_Extended
EncodingDetailsAttributeValues,EAN
EncodingDetailsAttributeValues,EAN_13
EncodingDetailsAttributeValues,EAN_8
EncodingDetailsAttributeValues,EAN_Coupon
EncodingDetailsAttributeValues,EAN_128
EncodingDetailsAttributeValues,HIBC_Code39
EncodingDetailsAttributeValues,HIBC_Code128
EncodingDetailsAttributeValues,HIBC_Code39_2
EncodingDetailsAttributeValues,HIBC_CODABLOCK_F
EncodingDetailsAttributeValues,HIBC_QR
EncodingDetailsAttributeValues,HIBC_DATAMATRIX
EncodingDetailsAttributeValues,Interleave25
ImageAutoFilterStrategy,JPEG
ImageAutoFilterStrategy,JPEG2000
ImageFilter,CCITTFaxEncode
ImageFilter,DCTEncode
ImageFilter,FlateEncode
ImageFilter,JBIG2Encode
ImageFilter,JPEG2000
ImageFilter,LZWEncode
ImageFilter,PackBits
Operation,BestGuess
Operation,Blurring
Operation,RedEyeRemoval
Operation,Sharpening
SheetFormat,Blank
SheetFormat,Brief
SheetFormat,Full
SheetFormat,Standard
Application,Glue
Application,Loose
Application,SelfAdhesive
Application,Staple
Texture,Antique
Texture,Calendared
Texture,Glossy
Texture,IPP:Course
Texture,IPP:Fine
Texture,IPP:Medium
Texture,Linen
Texture,Matte
Texture,Smooth
Texture,Stipple
Texture,Vellum
MediaSize,ArchA
MediaSize,ArchB
MediaSize,ArchC
MediaSize,ArchD
MediaSize,ArchE
MediaSize,ArchE1
MediaSize,ArchE2
MediaSize,ArchE3
MediaSize,BusinessCard_Japan
MediaSize,BusinessCard_UK
MediaSize,BusinessCard_US
MediaSize,A0
MediaSize,A1
MediaSize,A2
MediaSize,A3
MediaSize,A3Extra
MediaSize,A4
MediaSize,A4Extra
MediaSize,A4Plus
MediaSize,A4Tab
MediaSize,A5
MediaSize,A5Extra
MediaSize,A6
MediaSize,A7
MediaSize,A8
MediaSize,A9
MediaSize,A10
MediaSize,B0
MediaSize,B1
MediaSize,B2
MediaSize,B3
MediaSize,B4
MediaSize,B5
MediaSize,B6
MediaSize,B7
MediaSize,B8
MediaSize,B9
MediaSize,B10
MediaSize,C0
MediaSize,C1
MediaSize,C2
MediaSize,C3
MediaSize,C4
MediaSize,C5
MediaSize,C6
MediaSize,C7
MediaSize,C8
MediaSize,C9
MediaSize,C10
MediaSize,RA0
MediaSize,RA1
MediaSize,RA2
MediaSize,RA3
MediaSize,RA4
MediaSize,SRA0
MediaSize,SRA1
MediaSize,SRA2
MediaSize,SRA3
MediaSize,SRA4
MediaSize,AnsiA
MediaSize,AnsiB
MediaSize,AnsiC
MediaSize,AnsiD
MediaSize,AnsiE
MediaSize,HalfLetter
MediaSize,Letter
MediaSize,Legal
MediaSize,JuniorLegal
MediaSize,LedgerTabloid
CoverMaterial,Cardboard
CoverMaterial,ClothCovered
CoverMaterial,Plastic
CoverMaterial,PlasticCovered
LaborType,CarvePotato
LaborType,CreateCoatingForm
LaborType,EditArt
LaborType,EditMarks
LaborType,EditTraps
LaborType,ManageJob
LaborType,PhoneCallToCustomer
LaborType,SeparateBlanks
BackCoatingDetail,Cast
CoatingDetail,Cast
FluteTypes,A
FluteTypes,B
FluteTypes,C
FluteTypes,D
FluteTypes,E
FluteTypes,F
MediaTypeDetails,Aluminum
MediaTypeDetails,Backlit
MediaTypeDetails,Cardboard
MediaTypeDetails,CD
MediaTypeDetails,Cloth
MediaTypeDetails,Continuous
MediaTypeDetails,ContinuousLong
MediaTypeDetails,ContinuousShort
MediaTypeDetails,DoubleWall
MediaTypeDetails,DryFilm
MediaTypeDetails,DVD
MediaTypeDetails,EndBoard
MediaTypeDetails,Envelope
MediaTypeDetails,EnvelopePlain
MediaTypeDetails,EnvelopeWindow
MediaTypeDetails,EnvelopeWindowLeft
MediaTypeDetails,EnvelopeWindowRight
MediaTypeDetails,FlexoBase
MediaTypeDetails,FlexoPhotoPolymer
MediaTypeDetails,Flute
MediaTypeDetails,FullCutTabs
MediaTypeDetails,ImageSetterPaper
MediaTypeDetails,Labels
MediaTypeDetails,Leather
MediaTypeDetails,Letterhead
MediaTypeDetails,MultiLayer
MediaTypeDetails,MultiPartForm
MediaTypeDetails,Photographic
MediaTypeDetails,Polyester
MediaTypeDetails,PreCutTabs
MediaTypeDetails,ScrimBanner
MediaTypeDetails,SingleFace
MediaTypeDetails,SingleWall
MediaTypeDetails,Stationery
MediaTypeDetails,TabStock
MediaTypeDetails,Tractor
MediaTypeDetails,Transparency
MediaTypeDetails,TripleWall
MediaTypeDetails,WallPaper
MediaTypeDetails,WetFilm
PrintingTechnologies,DyeSublimation
PrintingTechnologies,ElectroInk
PrintingTechnologies,Electrophotography
PrintingTechnologies,Flexography
PrintingTechnologies,InkJet
PrintingTechnologies,Latex
PrintingTechnologies,Letterpress
PrintingTechnologies,OffsetLithography
PrintingTechnologies,Potato
PrintingTechnologies,Rotogravure
PrintingTechnologies,ScreenPrinting
PrintingTechnologies,Thermal
PrintingTechnologies,UV
TypeAttributeValues,BackReinforcement
TypeAttributeValues,BlisterPack
TypeAttributeValues,ChannelBinder
TypeAttributeValues,Coil
TypeAttributeValues,Comb
TypeAttributeValues,Cover
TypeAttributeValues,Developer
TypeAttributeValues,DigitalMedia
TypeAttributeValues,Electricity
TypeAttributeValues,FuserOil
TypeAttributeValues,Gas
TypeAttributeValues,Glue
TypeAttributeValues,Grommet
TypeAttributeValues,Hardener
TypeAttributeValues,Headband
TypeAttributeValues,MountingTape
TypeAttributeValues,Paper
TypeAttributeValues,PaperBand
TypeAttributeValues,PaperWrap
TypeAttributeValues,PlasticBand
TypeAttributeValues,RegisterRibbon
TypeAttributeValues,RingBinder
TypeAttributeValues,RubberBand
TypeAttributeValues,ShrinkWrap
TypeAttributeValues,Staples
TypeAttributeValues,Strap
TypeAttributeValues,StripBinder
TypeAttributeValues,Styrofoam
TypeAttributeValues,Tape
TypeAttributeValues,Thread
TypeAttributeValues,WasteContainer
TypeAttributeValues,Wire
WorkTypeDetails,CustomerRequest
WorkTypeDetails,EquipmentMalfunction
WorkTypeDetails,InternalChange
WorkTypeDetails,ResourceDamaged
WorkTypeDetails,UserError
StatusDetails,AbortedBySystem
StatusDetails,BreakDown
StatusDetails,Calibrating
StatusDetails,ControlDeferred
StatusDetails,CoverOpen
StatusDetails,DocumentAccessError
StatusDetails,DoorOpen
StatusDetails,Failure
StatusDetails,Good
StatusDetails,Idling
StatusDetails,InputTrayMissing
StatusDetails,InterlockOpen
StatusDetails,IterationPaused
StatusDetails,JobCanceledByOperator
StatusDetails,JobCanceledByUser
StatusDetails,JobCompletedSuccessfully
StatusDetails,JobCompletedWithErrors
StatusDetails,JobCompletedWithWarnings
StatusDetails,JobHeld
StatusDetails,JobHeldOnCreate
StatusDetails,JobIncoming
StatusDetails,JobMissResources
StatusDetails,JobReadyForStart
StatusDetails,JobResuming
StatusDetails,JobScheduling
StatusDetails,JobStreaming
StatusDetails,JobSuspended
StatusDetails,JobSuspending
StatusDetails,JobUserInputRequired
StatusDetails,Maintenance
StatusDetails,MissResources
StatusDetails,MovingToPaused
StatusDetails,OutputAreaFull
StatusDetails,OutputTrayMissing
StatusDetails,PaperJam
StatusDetails,Pause
StatusDetails,PendingReturn
StatusDetails,ProcessingToStopPoint
StatusDetails,QueuedToRun
StatusDetails,Repair
StatusDetails,Running
StatusDetails,ShutDown
StatusDetails,SizeChange
StatusDetails,StandBy
StatusDetails,WaitForApproval
StatusDetails,WarmingUp
StatusDetails,Waste
StatusDetails,WasteFull
StatusDetails,BlanketChange
StatusDetails,BlanketWash
StatusDetails,CleaningInkFountain
StatusDetails,CylinderWash
StatusDetails,DampeningRollerWash
StatusDetails,FormChange
StatusDetails,InkRollerWash
StatusDetails,PlateWash
StatusDetails,Processing
StatusDetails,SleeveChange
StatusDetails,WaitingForMarker
StatusDetails,WashUp
StatusDetails,BadFeed
StatusDetails,BadTrim
StatusDetails,DoubleFeed
StatusDetails,IncorrectComponent
StatusDetails,IncorrectThickness
StatusDetails,ObliqueSheet
MediaWeight,30 G/M2 - 20# Book
MediaWeight,34 G/M2 - 9# Manifold
MediaWeight,36 G/M2 -  24# Book
MediaWeight,44 G/M2 - 30# Book
MediaWeight,45 G/M2 - 12# Manifold
MediaWeight,49 G/M2 - 13# Bond
MediaWeight,49 G/M2 - 33# Book
MediaWeight,52 G/M2 - 35# Book
MediaWeight,59 G/M2 - 40# Book
MediaWeight,60 G/M2 - 16# Bond
MediaWeight,67 G/M2 - 45# Bond
MediaWeight,74 G/M2 - 50# Book
MediaWeight,75 G/M2 -  20# Bond
MediaWeight,81 G/M2 - 55# Book
MediaWeight,89 G/M2 - 60# Book
MediaWeight,90 G/M2 - 24# Bond
MediaWeight,104 G/M2 - 70# Book
MediaWeight,105 G/M2 - 28# Ledger
MediaWeight,108 G/M2 - 40# Cover
MediaWeight,118 G/M2 - 80# Book
MediaWeight,120 G/M2 - 32# Ledger
MediaWeight,133 G/M2 - 90# Book 3
MediaWeight,135 G/M2 - 36# Ledger
MediaWeight,135 G/M2 - 50# Cover
MediaWeight,147 G/M2 - 67# Bristol
MediaWeight,148 G/M2 - 100# Book
MediaWeight,150 G/M2 - 40# Ledger
MediaWeight,152 G/M2 - 60# Cover
MediaWeight,163 G/M2 -  90 # Index
MediaWeight,163 G/M2 - 100 # Tag
MediaWeight,175 G/M2 - 80# Bristol
MediaWeight,176 G/M2 - 65# Cover
MediaWeight,178 G/M2 -  120# Book
MediaWeight,197 G/M2 - 90# Bristol
MediaWeight,199 G/M2 - 110# Index
MediaWeight,204 G/M2 - 125# Tag
MediaWeight,216 G/M2 - 80# Cover
MediaWeight,219 G/M2 - 100# Bristol
MediaWeight,244 G/M2 -  150# Tag
MediaWeight,253 G/M2 - 140# Index
MediaWeight,263 G/M2 - 120# Bristol
MediaWeight,270 G/M2 - 100# Cover
MediaWeight,285 G/M2 - 175# Tag
MediaWeight,307 G/M2 - 140# Bristol
MediaWeight,307 G/M2 - 170# Index
MediaWeight,325 G/M2 - 200# Tag
MediaWeight,350 G/M2 - 160# Bristol
MediaWeight,352 G/M2 - 130# Cover
MediaWeight,394 G/M2 - 180# Bristol
MediaWeight,398 G/M2 - 220# Index
MediaWeight,407 G/M2 - 250# Tag
MediaWeight,438 G/M2 - 200# Bristol
MediaWeight,488 G/M2 - 300# Tag
AntiAliasing,AntiAlias
AntiAliasing,None
PalletTypes,2Way
PalletTypes,4Way
PalletTypes,Euro800x600
PalletTypes,Euro800x1200
PalletTypes,Euro1000x1200
PalletTypes,Euro1200x1200
ContactTypes,Administrator
ContactTypes,Agency
ContactTypes,Approver
ContactTypes,ArtDelivery
ContactTypes,ArtReturn
ContactTypes,Author
ContactTypes,Customer
ContactTypes,Delivery
ContactTypes,DeliveryCharge
ContactTypes,Designer
ContactTypes,Editor
ContactTypes,Employee
ContactTypes,Illustrator
ContactTypes,Owner
ContactTypes,Photographer
ContactTypes,Recipient
ContactTypes,SenderAlias
ContactTypes,TelephoneSanitizer
InputTrayAndOutputBinNames,AnyLargeFormat
InputTrayAndOutputBinNames,AnySmallFormat
InputTrayAndOutputBinNames,AutoSelect
InputTrayAndOutputBinNames,Booklet
InputTrayAndOutputBinNames,Bottom
InputTrayAndOutputBinNames,BypassTray
InputTrayAndOutputBinNames,BypassTray-N
InputTrayAndOutputBinNames,Continuous
InputTrayAndOutputBinNames,Disc
InputTrayAndOutputBinNames,Disc-N
InputTrayAndOutputBinNames,Envelope
InputTrayAndOutputBinNames,Envelope-N
InputTrayAndOutputBinNames,Front
InputTrayAndOutputBinNames,InsertTray
InputTrayAndOutputBinNames,InsertTray-N
InputTrayAndOutputBinNames,LargeCapacity
InputTrayAndOutputBinNames,LargeCapacity-N
InputTrayAndOutputBinNames,Left
InputTrayAndOutputBinNames,Mailbox-N
InputTrayAndOutputBinNames,Middle
InputTrayAndOutputBinNames,PostMarkerInserter
InputTrayAndOutputBinNames,Rear
InputTrayAndOutputBinNames,Right
InputTrayAndOutputBinNames,Roll
InputTrayAndOutputBinNames,Roll-N
InputTrayAndOutputBinNames,Side
InputTrayAndOutputBinNames,Stacker-N
InputTrayAndOutputBinNames,Top
PrintStandardCharacterizationDataSets,CGATS21-2-CRPC5
PrintStandardCharacterizationDataSets,CGATS21-2-CRPC6
PrintStandardCharacterizationDataSets,FOGRA39
PrintStandardCharacterizationDataSets,FOGRA47
PrintStandardCharacterizationDataSets,FOGRA51
PrintStandardCharacterizationDataSets,FOGRA52
PrintStandardCharacterizationDataSets,FOGRA53
Separation,Cyan
Separation,Magenta
Separation,Yellow
Separation,Black
Separation,Red
Separation,Green
Separation,Blue
Separation,Orange
Separation,Spot
Separation,Varnish
Separation,none
WasteDetailsAttributeValues,AuxiliarySheet
WasteDetailsAttributeValues,BadFeedWaste
WasteDetailsAttributeValues,BindingQualityTest
WasteDetailsAttributeValues,CaliperWaste
WasteDetailsAttributeValues,DoubleFeedWaste
WasteDetailsAttributeValues,IncorrectComponentWaste
WasteDetailsAttributeValues,ObliqueSheetWaste
WasteDetailsAttributeValues,Overrun
WasteDetailsAttributeValues,PaperJamWaste
WasteDetailsAttributeValues,Rejected
WasteDetailsAttributeValues,Reusable
WasteDetailsAttributeValues,Waste
WasteDetailsAttributeValues,WhitePaperWaste
OCGIntent,Design
OCGIntent,View
OCGProcess,Export
OCGProcess,Print
OCGProcess,View
TestClass,Colorspace
TestClass,FileFormat
TestClass,Font
TestClass,PageFormat
TestClass,Resolution
NodeCategories,Binding
NodeCategories,Cutting
NodeCategories,DigitalPrinting
NodeCategories,FinalImaging
NodeCategories,FinalRIPing
NodeCategories,Folding
NodeCategories,Newsprinting
NodeCategories,PostPress
NodeCategories,PrePress
NodeCategories,Printing
NodeCategories,ProofImaging
NodeCategories,ProofRIPing
NodeCategories,RIPing
NodeCategories,WebPrinting
NodeCategories,WebToPrint
Fixation,DoubleSidedTape
Fixation,Glue
Fixation,Label
Fixation,None
Fixation,SingleSidedTape
Mode,Ignore
Mode,ResolveAlways
Mode,ResolveIfPDFX5
RibbonEnd,Cut
RibbonEnd,CutSealed
RibbonEnd,Knot
RibbonEnd,SealedOffset
BinderMaterial,Cardboard
BinderMaterial,ClothCovered
BinderMaterial,Plastic
BinderMaterial,VinylCovered
RingShape,Round
RingShape,Oval
RingShape,D-shape
RingShape,SlantD
ViewBinder,Embedded
ViewBinder,Pocket
SpotFunction,CosineDot
SpotFunction,Cross
SpotFunction,Diamond
SpotFunction,Double
SpotFunction,DoubleDot
SpotFunction,Ellipse
SpotFunction,EllipseA
SpotFunction,EllipseB
SpotFunction,EllipseC
SpotFunction,InvertedDouble
SpotFunction,InvertedDoubleDot
SpotFunction,InvertedEllipseA
SpotFunction,InvertedEllipseC
SpotFunction,InvertedSimpleDot
SpotFunction,Line
SpotFunction,LineX
SpotFunction,LineY
SpotFunction,Rhomboid
SpotFunction,Round
SpotFunction,SimpleDot
SpotFunction,Square
Font,Courier
Font,Helvetica
Font,Helvetica-Condensed
Font,Times-Roman
MarkNameAttributeValues,BleedMark
MarkNameAttributeValues,CenterMark
MarkNameAttributeValues,CIELABMeasuringField
MarkNameAttributeValues,CollationMark
MarkNameAttributeValues,ColorControlStrip
MarkNameAttributeValues,ColorRegisterMark
MarkNameAttributeValues,CutMark
MarkNameAttributeValues,DensityMeasuringField
MarkNameAttributeValues,FillMark
MarkNameAttributeValues,FoldMark
MarkNameAttributeValues,GrommetMark
MarkNameAttributeValues,IdentificationField
MarkNameAttributeValues,JobField
MarkNameAttributeValues,PaperPathRegisterMark
MarkNameAttributeValues,RegisterMark
MarkNameAttributeValues,ScavengerArea
MarkNameAttributeValues,Set
MarkNameAttributeValues,TabMark
MarkNameAttributeValues,TrimMark
MarkNameAttributeValues,WaterMark
ToolType,Braille
ToolType,CentralStripper
ToolType,ChangingCuttingBlock
ToolType,CounterDie
ToolType,CutDie
ToolType,EmbossingCalendar
ToolType,EmbossingStamp
ToolType,ForkLift
ToolType,FrontWasteSeparator
ToolType,LowerBlanker
ToolType,LowerStripper
ToolType,RollStand
ToolType,ToolSet
ToolType,UpperBlanker
ToolType,UpperStripper
Fixation,DoubleSidedTape
Fixation,Glue
Fixation,Label
Fixation,None
Fixation,SingleSidedTape
